l_code,l_name,year,day,rm
582,秋田,2002,407,9
582,秋田,2003,416,9
582,秋田,2004,412,9
582,秋田,2005,424,9
582,秋田,2006,421,9
582,秋田,2007,418,8
582,秋田,2008,410,8
582,秋田,2009,414,8
582,秋田,2010,424,8
582,秋田,2011,423,8
582,秋田,2012,424,8
582,秋田,2013,423,8
582,秋田,2014,420,8
582,秋田,2015,411,8
584,盛岡,1996,428,8
584,盛岡,1997,423,8
584,盛岡,1998,412,9
584,盛岡,1999,420,9
584,盛岡,2000,422,9
584,盛岡,2001,415,9
584,盛岡,2002,411,9
584,盛岡,2003,416,9
584,盛岡,2004,413,9
584,盛岡,2005,423,9
584,盛岡,2006,424,9
584,盛岡,2007,420,9
584,盛岡,2008,412,9
584,盛岡,2009,413,9
584,盛岡,2010,425,9
584,盛岡,2011,420,9
584,盛岡,2012,424,9
584,盛岡,2013,423,9
584,盛岡,2014,413,9
584,盛岡,2015,409,9
585,宮古,1996,425,8
585,宮古,1997,422,8
585,宮古,1998,414,8
585,宮古,1999,417,8
585,宮古,2000,423,8
585,宮古,2001,415,8
585,宮古,2002,408,8
585,宮古,2003,417,8
585,宮古,2004,410,8
585,宮古,2005,418,8
585,宮古,2006,423,8
585,宮古,2007,421,8
585,宮古,2008,-,-
585,宮古,2009,-,-
585,宮古,2010,-,-
585,宮古,2011,-,-
585,宮古,2012,-,-
585,宮古,2013,-,-
585,宮古,2014,-,-
585,宮古,2015,-,-
587,酒田,1996,423,9
587,酒田,1997,413,9
587,酒田,1998,410,9
587,酒田,1999,413,9
587,酒田,2000,418,9
587,酒田,2001,411,9
587,酒田,2002,404,9
587,酒田,2003,412,9
587,酒田,2004,409,9
587,酒田,2005,419,9
587,酒田,2006,416,9
587,酒田,2007,412,9
587,酒田,2008,409,9
587,酒田,2009,411,9
587,酒田,2010,-,-
587,酒田,2011,-,-
587,酒田,2012,-,-
587,酒田,2013,-,-
587,酒田,2014,-,-
587,酒田,2015,-,-
588,山形,1996,424,8
588,山形,1997,413,8
588,山形,1998,411,8
588,山形,1999,414,8
588,山形,2000,419,8
588,山形,2001,412,8
588,山形,2002,403,8
588,山形,2003,414,8
588,山形,2004,410,8
588,山形,2005,419,8
588,山形,2006,418,8
588,山形,2007,413,8
588,山形,2008,412,8
588,山形,2009,411,8
588,山形,2010,419,8
588,山形,2011,418,8
588,山形,2012,423,8
588,山形,2013,415,8
588,山形,2014,414,8
588,山形,2015,410,8
590,仙台,1996,417,8
590,仙台,1997,408,8
590,仙台,1998,408,8
590,仙台,1999,408,8
590,仙台,2000,413,8
590,仙台,2001,410,8
590,仙台,2002,329,8
590,仙台,2003,409,8
590,仙台,2004,407,8
590,仙台,2005,414,8
590,仙台,2006,413,8
590,仙台,2007,406,8
590,仙台,2008,405,8
590,仙台,2009,407,8
590,仙台,2010,413,8
590,仙台,2011,412,8
590,仙台,2012,418,8
590,仙台,2013,409,8
590,仙台,2014,407,8
590,仙台,2015,403,8
595,福島,1996,415,9
595,福島,1997,408,9
595,福島,1998,407,9
595,福島,1999,405,9
595,福島,2000,413,9
595,福島,2001,408,9
595,福島,2002,329,9
595,福島,2003,408,9
595,福島,2004,403,9
595,福島,2005,411,9
595,福島,2006,412,9
595,福島,2007,402,9
595,福島,2008,406,9
595,福島,2009,406,9
595,福島,2010,409,9
595,福島,2011,412,9
595,福島,2012,416,9
595,福島,2013,405,9
595,福島,2014,408,9
595,福島,2015,402,9
597,白河,1996,424,9
597,白河,1997,410,9
597,白河,1998,-,-
597,白河,1999,-,-
597,白河,2000,-,-
597,白河,2001,-,-
597,白河,2002,-,-
597,白河,2003,-,-
597,白河,2004,-,-
597,白河,2005,-,-
597,白河,2006,-,-
597,白河,2007,-,-
597,白河,2008,-,-
597,白河,2009,-,-
597,白河,2010,-,-
597,白河,2011,-,-
597,白河,2012,-,-
597,白河,2013,-,-
597,白河,2014,-,-
597,白河,2015,-,-
598,小名浜,1996,408,8
598,小名浜,1997,401,8
598,小名浜,1998,407,8
598,小名浜,1999,402,8
598,小名浜,2000,408,8
598,小名浜,2001,405,8
598,小名浜,2002,325,8
598,小名浜,2003,408,8
598,小名浜,2004,401,8
598,小名浜,2005,410,8
598,小名浜,2006,403,8
598,小名浜,2007,329,8
598,小名浜,2008,330,8
598,小名浜,2009,-,-
598,小名浜,2010,-,-
598,小名浜,2011,-,-
598,小名浜,2012,-,-
598,小名浜,2013,-,-
598,小名浜,2014,-,-
598,小名浜,2015,-,-
600,輪島,1996,417,9
600,輪島,1997,407,9
600,輪島,1998,406,9
600,輪島,1999,408,9
600,輪島,2000,413,9
600,輪島,2001,407,9
600,輪島,2002,329,9
600,輪島,2003,408,9
600,輪島,2004,401,9
600,輪島,2005,410,9
600,輪島,2006,412,9
600,輪島,2007,408,8
600,輪島,2008,406,8
600,輪島,2009,406,8
600,輪島,2010,409,8
600,輪島,2011,-,-
600,輪島,2012,-,-
600,輪島,2013,-,-
600,輪島,2014,-,-
600,輪島,2015,-,-
602,相川,1996,419,9
602,相川,1997,411,9
602,相川,1998,408,9
602,相川,1999,411,9
602,相川,2000,413,9
602,相川,2001,410,9
602,相川,2002,402,9
602,相川,2003,410,9
602,相川,2004,405,9
602,相川,2005,416,9
602,相川,2006,412,9
602,相川,2007,409,9
602,相川,2008,-,-
602,相川,2009,-,-
602,相川,2010,-,-
602,相川,2011,-,-
602,相川,2012,-,-
602,相川,2013,-,-
602,相川,2014,-,-
602,相川,2015,-,-
604,新潟,1996,416,8
604,新潟,1997,407,8
604,新潟,1998,406,8
604,新潟,1999,406,8
604,新潟,2000,412,8
604,新潟,2001,408,8
604,新潟,2002,330,8
604,新潟,2003,406,8
604,新潟,2004,402,8
604,新潟,2005,414,8
604,新潟,2006,411,8
604,新潟,2007,406,8
604,新潟,2008,405,8
604,新潟,2009,407,8
604,新潟,2010,411,8
604,新潟,2011,414,8
604,新潟,2012,416,8
604,新潟,2013,407,9
604,新潟,2014,407,9
604,新潟,2015,402,9
605,金沢,1996,411,9
605,金沢,1997,402,9
605,金沢,1998,331,9
605,金沢,1999,401,9
605,金沢,2000,407,8
605,金沢,2001,402,8
605,金沢,2002,326,8
605,金沢,2003,403,8
605,金沢,2004,328,8
605,金沢,2005,407,8
605,金沢,2006,406,8
605,金沢,2007,329,8
605,金沢,2008,402,8
605,金沢,2009,403,8
605,金沢,2010,401,8
605,金沢,2011,407,8
605,金沢,2012,410,8
605,金沢,2013,330,8
605,金沢,2014,401,8
605,金沢,2015,331,8
607,富山,1996,410,8
607,富山,1997,401,8
607,富山,1998,330,8
607,富山,1999,401,8
607,富山,2000,410,8
607,富山,2001,405,8
607,富山,2002,326,8
607,富山,2003,404,8
607,富山,2004,329,8
607,富山,2005,408,8
607,富山,2006,407,8
607,富山,2007,330,8
607,富山,2008,402,8
607,富山,2009,330,8
607,富山,2010,402,8
607,富山,2011,408,8
607,富山,2012,412,8
607,富山,2013,329,8
607,富山,2014,402,8
607,富山,2015,401,8
610,長野,1996,423,8
610,長野,1997,411,8
610,長野,1998,410,8
610,長野,1999,410,8
610,長野,2000,418,8
610,長野,2001,410,8
610,長野,2002,402,8
610,長野,2003,415,8
610,長野,2004,406,8
610,長野,2005,414,8
610,長野,2006,415,8
610,長野,2007,407,8
610,長野,2008,410,8
610,長野,2009,408,8
610,長野,2010,409,8
610,長野,2011,415,8
610,長野,2012,418,8
610,長野,2013,406,8
610,長野,2014,411,8
610,長野,2015,404,8
612,高田,1996,415,8
612,高田,1997,406,8
612,高田,1998,404,8
612,高田,1999,405,8
612,高田,2000,410,8
612,高田,2001,407,8
612,高田,2002,330,8
612,高田,2003,407,8
612,高田,2004,330,8
612,高田,2005,410,8
612,高田,2006,412,8
612,高田,2007,402,8
612,高田,2008,-,-
612,高田,2009,-,-
612,高田,2010,-,-
612,高田,2011,-,-
612,高田,2012,-,-
612,高田,2013,-,-
612,高田,2014,-,-
612,高田,2015,-,-
615,宇都宮,1996,406,8
615,宇都宮,1997,330,8
615,宇都宮,1998,330,8
615,宇都宮,1999,326,8
615,宇都宮,2000,405,8
615,宇都宮,2001,328,8
615,宇都宮,2002,318,8
615,宇都宮,2003,331,8
615,宇都宮,2004,327,8
615,宇都宮,2005,406,8
615,宇都宮,2006,329,8
615,宇都宮,2007,326,8
615,宇都宮,2008,328,8
615,宇都宮,2009,326,8
615,宇都宮,2010,402,8
615,宇都宮,2011,406,8
615,宇都宮,2012,408,8
615,宇都宮,2013,321,8
615,宇都宮,2014,329,8
615,宇都宮,2015,330,8
616,福井,1996,407,8
616,福井,1997,330,8
616,福井,1998,329,8
616,福井,1999,326,8
616,福井,2000,408,8
616,福井,2001,402,8
616,福井,2002,326,8
616,福井,2003,402,8
616,福井,2004,329,8
616,福井,2005,407,8
616,福井,2006,405,8
616,福井,2007,329,8
616,福井,2008,402,8
616,福井,2009,326,8
616,福井,2010,402,8
616,福井,2011,407,8
616,福井,2012,410,8
616,福井,2013,328,8
616,福井,2014,331,8
616,福井,2015,331,8
617,高山,1996,425,8
617,高山,1997,414,8
617,高山,1998,410,8
617,高山,1999,413,8
617,高山,2000,421,8
617,高山,2001,412,8
617,高山,2002,405,8
617,高山,2003,417,8
617,高山,2004,410,8
617,高山,2005,417,8
617,高山,2006,-,-
617,高山,2007,-,-
617,高山,2008,-,-
617,高山,2009,-,-
617,高山,2010,-,-
617,高山,2011,-,-
617,高山,2012,-,-
617,高山,2013,-,-
617,高山,2014,-,-
617,高山,2015,-,-
618,松本,1996,419,8
618,松本,1997,405,8
618,松本,1998,408,8
618,松本,1999,405,8
618,松本,2000,413,8
618,松本,2001,408,8
618,松本,2002,330,8
618,松本,2003,413,8
618,松本,2004,402,8
618,松本,2005,409,8
618,松本,2006,412,8
618,松本,2007,401,8
618,松本,2008,-,-
618,松本,2009,-,-
618,松本,2010,-,-
618,松本,2011,-,-
618,松本,2012,-,-
618,松本,2013,-,-
618,松本,2014,-,-
618,松本,2015,-,-
624,前橋,1996,404,8
624,前橋,1997,328,8
624,前橋,1998,329,8
624,前橋,1999,326,8
624,前橋,2000,404,8
624,前橋,2001,326,8
624,前橋,2002,320,8
624,前橋,2003,331,8
624,前橋,2004,326,8
624,前橋,2005,406,8
624,前橋,2006,328,8
624,前橋,2007,328,8
624,前橋,2008,326,8
624,前橋,2009,330,8
624,前橋,2010,401,8
624,前橋,2011,403,8
624,前橋,2012,408,8
624,前橋,2013,322,8
624,前橋,2014,329,8
624,前橋,2015,328,8
626,熊谷,1996,401,9
626,熊谷,1997,326,9
626,熊谷,1998,328,9
626,熊谷,1999,327,9
626,熊谷,2000,331,9
626,熊谷,2001,325,9
626,熊谷,2002,317,9
626,熊谷,2003,328,9
626,熊谷,2004,323,9
626,熊谷,2005,404,9
626,熊谷,2006,327,9
626,熊谷,2007,323,9
626,熊谷,2008,325,9
626,熊谷,2009,325,9
626,熊谷,2010,331,9
626,熊谷,2011,401,9
626,熊谷,2012,404,9
626,熊谷,2013,319,9
626,熊谷,2014,328,9
626,熊谷,2015,327,9
629,水戸,1996,407,9
629,水戸,1997,329,9
629,水戸,1998,331,9
629,水戸,1999,329,9
629,水戸,2000,403,9
629,水戸,2001,330,9
629,水戸,2002,320,9
629,水戸,2003,401,9
629,水戸,2004,327,9
629,水戸,2005,406,9
629,水戸,2006,330,9
629,水戸,2007,324,9
629,水戸,2008,327,9
629,水戸,2009,327,9
629,水戸,2010,402,9
629,水戸,2011,406,9
629,水戸,2012,406,9
629,水戸,2013,321,9
629,水戸,2014,329,9
629,水戸,2015,330,9
631,敦賀,1996,406,9
631,敦賀,1997,329,9
631,敦賀,1998,329,9
631,敦賀,1999,326,9
631,敦賀,2000,407,9
631,敦賀,2001,401,9
631,敦賀,2002,324,9
631,敦賀,2003,330,9
631,敦賀,2004,328,9
631,敦賀,2005,406,9
631,敦賀,2006,-,-
631,敦賀,2007,-,-
631,敦賀,2008,-,-
631,敦賀,2009,-,-
631,敦賀,2010,-,-
631,敦賀,2011,-,-
631,敦賀,2012,-,-
631,敦賀,2013,-,-
631,敦賀,2014,-,-
631,敦賀,2015,-,-
632,岐阜,1996,330,9
632,岐阜,1997,322,9
632,岐阜,1998,322,9
632,岐阜,1999,323,9
632,岐阜,2000,403,9
632,岐阜,2001,325,9
632,岐阜,2002,317,9
632,岐阜,2003,324,9
632,岐阜,2004,324,9
632,岐阜,2005,402,9
632,岐阜,2006,326,9
632,岐阜,2007,323,9
632,岐阜,2008,323,9
632,岐阜,2009,318,9
632,岐阜,2010,320,9
632,岐阜,2011,328,9
632,岐阜,2012,330,9
632,岐阜,2013,321,9
632,岐阜,2014,324,9
632,岐阜,2015,323,9
636,名古屋,1996,329,8
636,名古屋,1997,323,8
636,名古屋,1998,322,8
636,名古屋,1999,324,8
636,名古屋,2000,403,8
636,名古屋,2001,326,8
636,名古屋,2002,319,8
636,名古屋,2003,324,8
636,名古屋,2004,323,8
636,名古屋,2005,331,8
636,名古屋,2006,326,8
636,名古屋,2007,323,8
636,名古屋,2008,322,8
636,名古屋,2009,319,8
636,名古屋,2010,318,8
636,名古屋,2011,327,8
636,名古屋,2012,330,8
636,名古屋,2013,319,8
636,名古屋,2014,324,8
636,名古屋,2015,321,8
637,飯田,1996,408,8
637,飯田,1997,330,8
637,飯田,1998,330,8
637,飯田,1999,329,8
637,飯田,2000,410,8
637,飯田,2001,406,8
637,飯田,2002,327,8
637,飯田,2003,406,9
637,飯田,2004,402,9
637,飯田,2005,409,8
637,飯田,2006,407,8
637,飯田,2007,-,-
637,飯田,2008,-,-
637,飯田,2009,-,-
637,飯田,2010,-,-
637,飯田,2011,-,-
637,飯田,2012,-,-
637,飯田,2013,-,-
637,飯田,2014,-,-
637,飯田,2015,-,-
638,甲府,1996,331,8
638,甲府,1997,322,8
638,甲府,1998,326,8
638,甲府,1999,318,8
638,甲府,2000,331,8
638,甲府,2001,325,8
638,甲府,2002,317,8
638,甲府,2003,327,8
638,甲府,2004,324,8
638,甲府,2005,331,8
638,甲府,2006,324,8
638,甲府,2007,321,8
638,甲府,2008,324,8
638,甲府,2009,320,8
638,甲府,2010,320,8
638,甲府,2011,329,8
638,甲府,2012,401,8
638,甲府,2013,319,8
638,甲府,2014,328,8
638,甲府,2015,325,8
648,銚子,1996,331,9
648,銚子,1997,330,9
648,銚子,1998,403,9
648,銚子,1999,325,9
648,銚子,2000,404,9
648,銚子,2001,326,9
648,銚子,2002,319,9
648,銚子,2003,328,9
648,銚子,2004,330,9
648,銚子,2005,407,9
648,銚子,2006,325,9
648,銚子,2007,330,9
648,銚子,2008,325,9
648,銚子,2009,401,9
648,銚子,2010,401,9
648,銚子,2011,404,9
648,銚子,2012,402,9
648,銚子,2013,321,9
648,銚子,2014,329,9
648,銚子,2015,330,9
651,津,1996,405,9
651,津,1997,328,9
651,津,1998,327,9
651,津,1999,327,9
651,津,2000,405,9
651,津,2001,328,9
651,津,2002,321,9
651,津,2003,328,9
651,津,2004,328,9
651,津,2005,403,9
651,津,2006,331,9
651,津,2007,326,9
651,津,2008,327,9
651,津,2009,323,9
651,津,2010,324,9
651,津,2011,401,9
651,津,2012,404,9
651,津,2013,325,9
651,津,2014,327,9
651,津,2015,329,9
654,浜松,1996,328,8
654,浜松,1997,326,8
654,浜松,1998,324,8
654,浜松,1999,324,8
654,浜松,2000,403,8
654,浜松,2001,326,8
654,浜松,2002,319,8
654,浜松,2003,324,8
654,浜松,2004,327,8
654,浜松,2005,402,8
654,浜松,2006,-,-
654,浜松,2007,-,-
654,浜松,2008,-,-
654,浜松,2009,-,-
654,浜松,2010,-,-
654,浜松,2011,-,-
654,浜松,2012,-,-
654,浜松,2013,-,-
654,浜松,2014,-,-
654,浜松,2015,-,-
656,静岡,1996,326,8
656,静岡,1997,322,8
656,静岡,1998,321,8
656,静岡,1999,321,8
656,静岡,2000,330,8
656,静岡,2001,323,8
656,静岡,2002,315,8
656,静岡,2003,321,8
656,静岡,2004,318,8
656,静岡,2005,329,8
656,静岡,2006,317,8
656,静岡,2007,324,8
656,静岡,2008,322,8
656,静岡,2009,319,8
656,静岡,2010,317,8
656,静岡,2011,320,8
656,静岡,2012,324,8
656,静岡,2013,317,8
656,静岡,2014,324,8
656,静岡,2015,322,8
662,東京,1996,331,9
662,東京,1997,321,9
662,東京,1998,327,9
662,東京,1999,324,9
662,東京,2000,330,9
662,東京,2001,323,9
662,東京,2002,316,9
662,東京,2003,327,9
662,東京,2004,318,9
662,東京,2005,331,9
662,東京,2006,321,9
662,東京,2007,320,9
662,東京,2008,322,9
662,東京,2009,321,9
662,東京,2010,322,9
662,東京,2011,328,9
662,東京,2012,331,9
662,東京,2013,316,9
662,東京,2014,325,9
662,東京,2015,323,9
663,尾鷲,1996,327,9
663,尾鷲,1997,327,9
663,尾鷲,1998,326,9
663,尾鷲,1999,322,9
663,尾鷲,2000,331,9
663,尾鷲,2001,326,9
663,尾鷲,2002,320,9
663,尾鷲,2003,322,9
663,尾鷲,2004,328,9
663,尾鷲,2005,402,9
663,尾鷲,2006,323,9
663,尾鷲,2007,323,9
663,尾鷲,2008,-,-
663,尾鷲,2009,-,-
663,尾鷲,2010,-,-
663,尾鷲,2011,-,-
663,尾鷲,2012,-,-
663,尾鷲,2013,-,-
663,尾鷲,2014,-,-
663,尾鷲,2015,-,-
670,横浜,1996,329,9
670,横浜,1997,325,9
670,横浜,1998,328,9
670,横浜,1999,324,9
670,横浜,2000,329,9
670,横浜,2001,322,9
670,横浜,2002,315,9
670,横浜,2003,327,9
670,横浜,2004,318,9
670,横浜,2005,402,9
670,横浜,2006,321,9
670,横浜,2007,323,9
670,横浜,2008,323,9
670,横浜,2009,322,9
670,横浜,2010,322,9
670,横浜,2011,330,9
670,横浜,2012,402,9
670,横浜,2013,318,9
670,横浜,2014,325,8
670,横浜,2015,323,8
672,館山,1996,330,8
672,館山,1997,330,8
672,館山,1998,331,8
672,館山,1999,330,8
672,館山,2000,404,8
672,館山,2001,325,8
672,館山,2002,319,8
672,館山,2003,327,8
672,館山,2004,330,8
672,館山,2005,403,8
672,館山,2006,321,8
672,館山,2007,-,-
672,館山,2008,-,-
672,館山,2009,-,-
672,館山,2010,-,-
672,館山,2011,-,-
672,館山,2012,-,-
672,館山,2013,-,-
672,館山,2014,-,-
672,館山,2015,-,-
675,大島,1996,328,9
675,大島,1997,327,9
675,大島,1998,328,9
675,大島,1999,322,9
675,大島,2000,402,9
675,大島,2001,324,9
675,大島,2002,317,9
675,大島,2003,325,9
675,大島,2004,325,9
675,大島,2005,329,9
675,大島,2006,320,9
675,大島,2007,326,9
675,大島,2008,324,9
675,大島,2009,326,9
675,大島,2010,-,-
675,大島,2011,-,-
675,大島,2012,-,-
675,大島,2013,-,-
675,大島,2014,-,-
675,大島,2015,-,-
677,三宅島,1996,328,9
677,三宅島,1997,324,9
677,三宅島,1998,328,9
677,三宅島,1999,321,9
677,三宅島,2000,404,9
677,三宅島,2001,-,-
677,三宅島,2002,-,-
677,三宅島,2003,-,-
677,三宅島,2004,-,-
677,三宅島,2005,-,-
677,三宅島,2006,-,-
677,三宅島,2007,-,-
677,三宅島,2008,-,-
677,三宅島,2009,-,-
677,三宅島,2010,-,-
677,三宅島,2011,-,-
677,三宅島,2012,-,-
677,三宅島,2013,-,-
677,三宅島,2014,-,-
677,三宅島,2015,-,-
678,八丈島,1996,323,9
678,八丈島,1997,330,9
678,八丈島,1998,401,9
678,八丈島,1999,326,9
678,八丈島,2000,406,9
678,八丈島,2001,329,9
678,八丈島,2002,328,9
678,八丈島,2003,328,9
678,八丈島,2004,326,9
678,八丈島,2005,408,9
678,八丈島,2006,319,9
678,八丈島,2007,413,9
678,八丈島,2008,330,9
678,八丈島,2009,404,9
678,八丈島,2010,-,-
678,八丈島,2011,-,-
678,八丈島,2012,-,-
678,八丈島,2013,-,-
678,八丈島,2014,-,-
678,八丈島,2015,-,-
740,西郷,1996,413,8
740,西郷,1997,331,8
740,西郷,1998,330,8
740,西郷,1999,403,8
740,西郷,2000,407,8
740,西郷,2001,402,8
740,西郷,2002,325,8
740,西郷,2003,403,8
740,西郷,2004,328,8
740,西郷,2005,407,8
740,西郷,2006,404,8
740,西郷,2007,328,8
740,西郷,2008,403,8
740,西郷,2009,-,-
740,西郷,2010,-,-
740,西郷,2011,-,-
740,西郷,2012,-,-
740,西郷,2013,-,-
740,西郷,2014,-,-
740,西郷,2015,-,-
741,松江,1996,406,8
741,松江,1997,328,8
741,松江,1998,326,8
741,松江,1999,329,8
741,松江,2000,402,8
741,松江,2001,326,8
741,松江,2002,322,8
741,松江,2003,331,8
741,松江,2004,321,8
741,松江,2005,405,8
741,松江,2006,328,8
741,松江,2007,326,8
741,松江,2008,401,8
741,松江,2009,322,8
741,松江,2010,322,8
741,松江,2011,406,8
741,松江,2012,406,8
741,松江,2013,323,8
741,松江,2014,327,8
741,松江,2015,329,8
744,米子,1996,406,8
744,米子,1997,328,8
744,米子,1998,327,8
744,米子,1999,327,8
744,米子,2000,403,8
744,米子,2001,325,8
744,米子,2002,320,8
744,米子,2003,330,8
744,米子,2004,321,8
744,米子,2005,404,8
744,米子,2006,401,8
744,米子,2007,325,8
744,米子,2008,331,8
744,米子,2009,-,-
744,米子,2010,-,-
744,米子,2011,-,-
744,米子,2012,-,-
744,米子,2013,-,-
744,米子,2014,-,-
744,米子,2015,-,-
746,鳥取,1996,406,9
746,鳥取,1997,328,9
746,鳥取,1998,326,9
746,鳥取,1999,326,9
746,鳥取,2000,405,9
746,鳥取,2001,326,9
746,鳥取,2002,322,9
746,鳥取,2003,331,9
746,鳥取,2004,324,9
746,鳥取,2005,405,9
746,鳥取,2006,401,9
746,鳥取,2007,325,9
746,鳥取,2008,329,9
746,鳥取,2009,322,9
746,鳥取,2010,325,9
746,鳥取,2011,402,9
746,鳥取,2012,403,9
746,鳥取,2013,320,9
746,鳥取,2014,327,9
746,鳥取,2015,328,9
747,豊岡,1996,409,8
747,豊岡,1997,401,8
747,豊岡,1998,328,8
747,豊岡,1999,329,8
747,豊岡,2000,408,8
747,豊岡,2001,328,8
747,豊岡,2002,326,8
747,豊岡,2003,403,8
747,豊岡,2004,328,8
747,豊岡,2005,407,8
747,豊岡,2006,404,8
747,豊岡,2007,326,8
747,豊岡,2008,-,-
747,豊岡,2009,-,-
747,豊岡,2010,-,-
747,豊岡,2011,-,-
747,豊岡,2012,-,-
747,豊岡,2013,-,-
747,豊岡,2014,-,-
747,豊岡,2015,-,-
750,舞鶴,1996,409,9
750,舞鶴,1997,402,9
750,舞鶴,1998,328,9
750,舞鶴,1999,331,9
750,舞鶴,2000,410,9
750,舞鶴,2001,329,8
750,舞鶴,2002,325,8
750,舞鶴,2003,403,8
750,舞鶴,2004,327,8
750,舞鶴,2005,407,8
750,舞鶴,2006,405,8
750,舞鶴,2007,331,8
750,舞鶴,2008,402,8
750,舞鶴,2009,325,8
750,舞鶴,2010,327,8
750,舞鶴,2011,405,8
750,舞鶴,2012,409,8
750,舞鶴,2013,325,8
750,舞鶴,2014,-,-
750,舞鶴,2015,-,-
755,浜田,1996,330,9
755,浜田,1997,327,9
755,浜田,1998,323,9
755,浜田,1999,328,9
755,浜田,2000,330,9
755,浜田,2001,324,8
755,浜田,2002,317,8
755,浜田,2003,329,8
755,浜田,2004,321,8
755,浜田,2005,401,8
755,浜田,2006,326,8
755,浜田,2007,325,8
755,浜田,2008,-,-
755,浜田,2009,-,-
755,浜田,2010,-,-
755,浜田,2011,-,-
755,浜田,2012,-,-
755,浜田,2013,-,-
755,浜田,2014,-,-
755,浜田,2015,-,-
759,京都,1996,331,8
759,京都,1997,326,8
759,京都,1998,324,8
759,京都,1999,325,8
759,京都,2000,403,8
759,京都,2001,324,8
759,京都,2002,318,8
759,京都,2003,328,8
759,京都,2004,324,8
759,京都,2005,402,8
759,京都,2006,327,8
759,京都,2007,325,8
759,京都,2008,324,8
759,京都,2009,319,8
759,京都,2010,319,8
759,京都,2011,328,8
759,京都,2012,403,9
759,京都,2013,322,9
759,京都,2014,327,9
759,京都,2015,327,9
761,彦根,1996,408,8
761,彦根,1997,330,8
761,彦根,1998,329,8
761,彦根,1999,329,8
761,彦根,2000,409,8
761,彦根,2001,401,8
761,彦根,2002,326,8
761,彦根,2003,331,8
761,彦根,2004,328,8
761,彦根,2005,406,8
761,彦根,2006,406,8
761,彦根,2007,330,8
761,彦根,2008,330,8
761,彦根,2009,328,8
761,彦根,2010,401,8
761,彦根,2011,401,8
761,彦根,2012,408,8
761,彦根,2013,330,8
761,彦根,2014,402,8
761,彦根,2015,331,8
762,下関,1996,331,8
762,下関,1997,325,8
762,下関,1998,326,8
762,下関,1999,329,8
762,下関,2000,328,8
762,下関,2001,326,8
762,下関,2002,319,8
762,下関,2003,325,8
762,下関,2004,323,8
762,下関,2005,331,8
762,下関,2006,325,8
762,下関,2007,323,8
762,下関,2008,326,8
762,下関,2009,318,8
762,下関,2010,320,8
762,下関,2011,330,8
762,下関,2012,330,8
762,下関,2013,319,8
762,下関,2014,325,8
762,下関,2015,325,8
765,広島,1996,401,9
765,広島,1997,322,9
765,広島,1998,320,9
765,広島,1999,327,9
765,広島,2000,328,9
765,広島,2001,323,9
765,広島,2002,320,9
765,広島,2003,325,9
765,広島,2004,319,9
765,広島,2005,403,9
765,広島,2006,322,9
765,広島,2007,322,9
765,広島,2008,325,9
765,広島,2009,322,9
765,広島,2010,320,9
765,広島,2011,401,9
765,広島,2012,402,9
765,広島,2013,322,9
765,広島,2014,325,9
765,広島,2015,324,9
768,岡山,1996,403,9
768,岡山,1997,328,9
768,岡山,1998,327,9
768,岡山,1999,327,9
768,岡山,2000,401,9
768,岡山,2001,326,9
768,岡山,2002,320,9
768,岡山,2003,329,9
768,岡山,2004,325,9
768,岡山,2005,403,9
768,岡山,2006,329,9
768,岡山,2007,326,9
768,岡山,2008,326,9
768,岡山,2009,321,9
768,岡山,2010,322,9
768,岡山,2011,331,9
768,岡山,2012,403,9
768,岡山,2013,324,9
768,岡山,2014,328,9
768,岡山,2015,328,9
770,神戸,1996,331,8
770,神戸,1997,326,8
770,神戸,1998,324,8
770,神戸,1999,325,8
770,神戸,2000,402,9
770,神戸,2001,325,9
770,神戸,2002,322,9
770,神戸,2003,328,9
770,神戸,2004,326,9
770,神戸,2005,403,9
770,神戸,2006,327,9
770,神戸,2007,330,9
770,神戸,2008,326,9
770,神戸,2009,323,9
770,神戸,2010,320,9
770,神戸,2011,331,9
770,神戸,2012,402,9
770,神戸,2013,321,9
770,神戸,2014,327,9
770,神戸,2015,327,9
772,大阪,1996,331,9
772,大阪,1997,327,9
772,大阪,1998,325,9
772,大阪,1999,324,9
772,大阪,2000,402,9
772,大阪,2001,325,9
772,大阪,2002,320,9
772,大阪,2003,327,9
772,大阪,2004,323,9
772,大阪,2005,403,9
772,大阪,2006,328,9
772,大阪,2007,327,9
772,大阪,2008,326,9
772,大阪,2009,324,9
772,大阪,2010,321,9
772,大阪,2011,331,9
772,大阪,2012,402,9
772,大阪,2013,321,9
772,大阪,2014,327,9
772,大阪,2015,326,9
776,洲本,1996,402,8
776,洲本,1997,329,8
776,洲本,1998,324,8
776,洲本,1999,330,8
776,洲本,2000,402,8
776,洲本,2001,326,8
776,洲本,2002,320,8
776,洲本,2003,-,-
776,洲本,2004,-,-
776,洲本,2005,-,-
776,洲本,2006,-,-
776,洲本,2007,-,-
776,洲本,2008,-,-
776,洲本,2009,-,-
776,洲本,2010,-,-
776,洲本,2011,-,-
776,洲本,2012,-,-
776,洲本,2013,-,-
776,洲本,2014,-,-
776,洲本,2015,-,-
777,和歌山,1996,329,9
777,和歌山,1997,318,9
777,和歌山,1998,324,9
777,和歌山,1999,324,9
777,和歌山,2000,328,9
777,和歌山,2001,323,9
777,和歌山,2002,316,9
